station_id,nom,lat,lon,velos_dispo,nb_places_dispo,commune,etat,ville,nb_emprunts,usage_score,cluster
135,Flers Masquelier,50.63745,3.123145,13,11,Villeneuve-d'Ascq,EN SERVICE,Lille,277.0,0.004957494407158837,0
137,Heron Parc,50.615868,3.126089,8,22,Villeneuve-d'Ascq,EN SERVICE,Lille,2263.0,0.040501118568232665,0
137,Heron Parc,50.615868,3.126089,8,22,Villeneuve-d'Ascq,EN SERVICE,Lille,283.0,0.005064876957494407,0
138,Ladriere,50.631298,3.126914,10,9,Villeneuve-d'Ascq,EN SERVICE,Lille,2142.0,0.03833557046979866,0
138,Ladriere,50.631298,3.126914,10,9,Villeneuve-d'Ascq,EN SERVICE,Lille,384.0,0.00687248322147651,0
139,Rue de Lille,50.62577,3.144714,16,0,Villeneuve-d'Ascq,EN SERVICE,Lille,1597.0,0.02858165548098434,0
139,Rue de Lille,50.62577,3.144714,16,0,Villeneuve-d'Ascq,EN SERVICE,Lille,175.0,0.003131991051454139,0
141,Metro Triolo,50.61682,3.140808,20,4,Villeneuve-d'Ascq,EN SERVICE,Lille,2255.0,0.040357941834451905,0
141,Metro Triolo,50.61682,3.140808,20,4,Villeneuve-d'Ascq,EN SERVICE,Lille,330.0,0.005906040268456376,0
142,Tremiere,50.6206,3.138207,7,13,Villeneuve-d'Ascq,EN SERVICE,Lille,1572.0,0.028134228187919462,0
142,Tremiere,50.6206,3.138207,7,13,Villeneuve-d'Ascq,EN SERVICE,Lille,215.0,0.003847874720357942,0
144,Annappes Republique,50.6258,3.14862,16,8,Villeneuve-d'Ascq,EN SERVICE,Lille,1629.0,0.02915436241610738,0
144,Annappes Republique,50.6258,3.14862,16,8,Villeneuve-d'Ascq,EN SERVICE,Lille,180.0,0.003221476510067114,0
146,Solferino Nationale,50.63268,3.052483,0,19,Lille,EN SERVICE,Lille,27428.0,0.4908814317673378,0
146,Solferino Nationale,50.63268,3.052483,0,19,Lille,EN SERVICE,Lille,5585.0,0.09995525727069351,0
147,Faubourg d'Arras,50.614052,3.062195,8,8,Lille,EN SERVICE,Lille,8013.0,0.14340939597315436,0
147,Faubourg d'Arras,50.614052,3.062195,8,8,Lille,EN SERVICE,Lille,1401.0,0.025073825503355705,0
148,P.I. de Douai,50.612194,3.074952,13,7,Lille,EN SERVICE,Lille,14672.0,0.262586129753915,0
148,P.I. de Douai,50.612194,3.074952,13,7,Lille,EN SERVICE,Lille,2609.0,0.04669351230425056,0
149,Jean Jaures,50.609592,3.075483,0,17,Ronchin,EN SERVICE,Lille,6063.0,0.10851006711409396,0
149,Jean Jaures,50.609592,3.075483,0,17,Ronchin,EN SERVICE,Lille,995.0,0.017807606263982104,0
150,Ronchin Mairie,50.60548,3.077622,9,15,Ronchin,EN SERVICE,Lille,5385.0,0.0963758389261745,0
150,Ronchin Mairie,50.60548,3.077622,9,15,Ronchin,EN SERVICE,Lille,851.0,0.015230425055928412,0
152,Chemin rouge,50.610582,3.065103,4,12,Faches-Thumesnil,EN SERVICE,Lille,5450.0,0.09753914988814318,0
152,Chemin rouge,50.610582,3.065103,4,12,Faches-Thumesnil,EN SERVICE,Lille,988.0,0.017682326621923938,0
153,Pompidou,50.65547,3.064989,1,23,La Madeleine,EN SERVICE,Lille,7139.0,0.12776733780760627,0
153,Pompidou,50.65547,3.064989,1,23,La Madeleine,EN SERVICE,Lille,1124.0,0.020116331096196868,0
154,Chaufferie,50.65532,3.060615,2,14,La Madeleine,EN SERVICE,Lille,10408.0,0.18627293064876957,0
154,Chaufferie,50.65532,3.060615,2,14,La Madeleine,EN SERVICE,Lille,1658.0,0.02967337807606264,0
155,Bailly,50.655098,3.051201,4,11,Saint-André-lez-Lille,EN SERVICE,Lille,7386.0,0.13218791946308725,0
155,Bailly,50.655098,3.051201,4,11,Saint-André-lez-Lille,EN SERVICE,Lille,1268.0,0.022693512304250558,0
156,St Andre Mairie,50.661602,3.050322,15,9,Saint-André-lez-Lille,EN SERVICE,Lille,3544.0,0.06342729306487696,0
156,St Andre Mairie,50.661602,3.050322,15,9,Saint-André-lez-Lille,EN SERVICE,Lille,447.0,0.008,0
157,Canon d'Or,50.64989,3.042045,10,6,Lambersart,EN SERVICE,Lille,10831.0,0.1938434004474273,0
157,Canon d'Or,50.64989,3.042045,10,6,Lambersart,EN SERVICE,Lille,1743.0,0.031194630872483222,0
158,Delecaux,50.644943,3.036932,5,15,Lambersart,EN SERVICE,Lille,13750.0,0.24608501118568232,0
158,Delecaux,50.644943,3.036932,5,15,Lambersart,EN SERVICE,Lille,2081.0,0.037243847874720355,0
159,Euralille,50.637726,3.071892,16,24,Lille,EN SERVICE,Lille,45445.0,0.8133333333333334,0
159,Euralille,50.637726,3.071892,16,24,Lille,EN SERVICE,Lille,7089.0,0.1268724832214765,0
160,Parvis Rotterdam,50.637709,3.077478,14,6,Lille,EN SERVICE,Lille,15073.0,0.2697628635346756,0
160,Parvis Rotterdam,50.637709,3.077478,14,6,Lille,EN SERVICE,Lille,2598.0,0.046496644295302016,0
163,Jeanne d'Arc,50.625597,3.064497,0,20,Lille,EN SERVICE,Lille,29317.0,0.5246890380313199,0
163,Jeanne d'Arc,50.625597,3.064497,0,20,Lille,EN SERVICE,Lille,5168.0,0.09249217002237137,0
164,Hopital Militaire,50.63393,3.061687,9,7,Lille,EN SERVICE,Lille,15714.0,0.28123489932885903,0
164,Hopital Militaire,50.63393,3.061687,9,7,Lille,EN SERVICE,Lille,2480.0,0.044384787472035794,0
165,Jean Sans Peur,50.632423,3.05831,1,13,Lille,EN SERVICE,Lille,12510.0,0.22389261744966443,0
165,Jean Sans Peur,50.632423,3.05831,1,13,Lille,EN SERVICE,Lille,2024.0,0.036223713646532436,0
166,Campus St Raphael,50.63084,3.04483,8,8,Lille,EN SERVICE,Lille,19616.0,0.35106935123042504,0
166,Campus St Raphael,50.63084,3.04483,8,8,Lille,EN SERVICE,Lille,3592.0,0.06428635346756152,0
168,Rives de la Haute Deule,50.630596,3.023001,11,3,Lille,EN SERVICE,Lille,8050.0,0.14407158836689038,0
168,Rives de la Haute Deule,50.630596,3.023001,11,3,Lille,EN SERVICE,Lille,1341.0,0.024,0
169,Jemmapes,50.644685,3.057953,5,17,Lille,EN SERVICE,Lille,13956.0,0.24977181208053692,0
169,Jemmapes,50.644685,3.057953,5,17,Lille,EN SERVICE,Lille,2496.0,0.044671140939597315,0
170,Gantois,50.62195,3.06038,2,10,Lille,EN SERVICE,Lille,15778.0,0.28238031319910517,0
170,Gantois,50.62195,3.06038,2,10,Lille,EN SERVICE,Lille,2729.0,0.04884116331096197,0
171,Auberge de jeunesse,50.62479,3.080467,15,1,Lille,EN SERVICE,Lille,10413.0,0.18636241610738255,0
171,Auberge de jeunesse,50.62479,3.080467,15,1,Lille,EN SERVICE,Lille,1850.0,0.033109619686800894,0
172,Place de la Garonne,50.612635,3.059261,10,2,Lille,EN SERVICE,Lille,4599.0,0.08230872483221477,0
172,Place de la Garonne,50.612635,3.059261,10,2,Lille,EN SERVICE,Lille,598.0,0.010702460850111856,0
173,CHU - Centre Oscar Lambret,50.61352,3.03677,20,0,Lille,EN SERVICE,Lille,8810.0,0.15767337807606263,0
173,CHU - Centre Oscar Lambret,50.61352,3.03677,20,0,Lille,EN SERVICE,Lille,1619.0,0.028975391498881432,0
175,Recherche,50.60301,3.038779,16,0,Loos,EN SERVICE,Lille,3907.0,0.06992393736017898,0
175,Recherche,50.60301,3.038779,16,0,Loos,EN SERVICE,Lille,716.0,0.012814317673378076,0
176,Faculté de médecine,50.604499,3.031421,14,2,Loos,EN SERVICE,Lille,4668.0,0.08354362416107383,0
176,Faculté de médecine,50.604499,3.031421,14,2,Loos,EN SERVICE,Lille,908.0,0.016250559284116332,0
178,La Fileuse,50.615164,3.018471,5,13,Loos,EN SERVICE,Lille,4687.0,0.08388366890380314,0
178,La Fileuse,50.615164,3.018471,5,13,Loos,EN SERVICE,Lille,810.0,0.014496644295302013,0
179,Bourse du Travail,50.626052,3.090898,1,19,Lille,EN SERVICE,Lille,10001.0,0.17898881431767338,0
179,Bourse du Travail,50.626052,3.090898,1,19,Lille,EN SERVICE,Lille,1794.0,0.03210738255033557,0
180,Square Jean Monnet,50.652107,3.029324,7,8,Lambersart,EN SERVICE,Lille,3531.0,0.06319463087248323,0
180,Square Jean Monnet,50.652107,3.029324,7,8,Lambersart,EN SERVICE,Lille,704.0,0.012599552572706936,0
181,Marie Marrant,50.64872,3.06988,9,15,La Madeleine,EN SERVICE,Lille,0.0,0.0,0
182,Becquart,50.649644,3.03812,0,12,Lambersart,EN SERVICE,Lille,6875.0,0.12304250559284116,0
182,Becquart,50.649644,3.03812,0,12,Lambersart,EN SERVICE,Lille,1128.0,0.020187919463087248,0
183,Place de la boucherie,50.658048,3.063774,2,18,La Madeleine,EN SERVICE,Lille,4256.0,0.07617002237136465,0
183,Place de la boucherie,50.658048,3.063774,2,18,La Madeleine,EN SERVICE,Lille,648.0,0.011597315436241611,0
184,Rue du Parc,50.651107,3.0678,1,11,La Madeleine,EN SERVICE,Lille,9440.0,0.16894854586129754,0
184,Rue du Parc,50.651107,3.0678,1,11,La Madeleine,EN SERVICE,Lille,1554.0,0.027812080536912753,0
185,Sainte Hélène,50.65722,3.056147,3,9,Saint-André-lez-Lille,EN SERVICE,Lille,4827.0,0.08638926174496644,0
185,Sainte Hélène,50.65722,3.056147,3,9,Saint-André-lez-Lille,EN SERVICE,Lille,741.0,0.013261744966442952,0
186,Marcq Mairie,50.672455,3.092388,7,5,Marcq-en-Barœul,EN SERVICE,Lille,1701.0,0.03044295302013423,0
186,Marcq Mairie,50.672455,3.092388,7,5,Marcq-en-Barœul,EN SERVICE,Lille,251.0,0.0044921700223713645,0
187,Cité Marianne,50.61843,3.05078,6,6,Lille,EN SERVICE,Lille,0.0,0.0,0
188,Louis Braille,50.637103,3.097538,3,9,Mons-en-Barœul,EN SERVICE,Lille,6413.0,0.11477404921700224,0
188,Louis Braille,50.637103,3.097538,3,9,Mons-en-Barœul,EN SERVICE,Lille,930.0,0.01664429530201342,0
189,Haut de Mons,50.646432,3.106626,3,13,Marcq-en-Barœul,EN SERVICE,Lille,1303.0,0.023319910514541388,0
189,Haut de Mons,50.646432,3.106626,3,13,Marcq-en-Barœul,EN SERVICE,Lille,98.0,0.0017539149888143176,0
190,Quai 22,50.662941,3.057167,0,1,Saint-André-lez-Lille,IN_MAINTENANCE,Lille,1417.0,0.025360178970917226,0
190,Quai 22,50.662941,3.057167,0,1,Saint-André-lez-Lille,IN_MAINTENANCE,Lille,334.0,0.0059776286353467566,0
191,Ferme d'en haut,50.638838,3.131773,11,7,Villeneuve-d'Ascq,EN SERVICE,Lille,1043.0,0.018666666666666668,0
191,Ferme d'en haut,50.638838,3.131773,11,7,Villeneuve-d'Ascq,EN SERVICE,Lille,164.0,0.0029351230425055928,0
192,Le Stadium,50.631285,3.135038,6,8,Villeneuve-d'Ascq,EN SERVICE,Lille,1073.0,0.01920357941834452,0
192,Le Stadium,50.631285,3.135038,6,8,Villeneuve-d'Ascq,EN SERVICE,Lille,183.0,0.0032751677852348995,0
193,Bel Air,50.658146,3.042003,6,14,Saint-André-lez-Lille,EN SERVICE,Lille,4654.0,0.08329306487695749,0
193,Bel Air,50.658146,3.042003,6,14,Saint-André-lez-Lille,EN SERVICE,Lille,792.0,0.014174496644295303,0
194,Lommelet,50.665968,3.049462,8,12,Saint-André-lez-Lille,EN SERVICE,Lille,1882.0,0.033682326621923935,0
194,Lommelet,50.665968,3.049462,8,12,Saint-André-lez-Lille,EN SERVICE,Lille,279.0,0.004993288590604027,0
195,Tisserand,50.631135,3.008346,12,8,Lille,EN SERVICE,Lille,2738.0,0.04900223713646532,0
195,Tisserand,50.631135,3.008346,12,8,Lille,EN SERVICE,Lille,362.0,0.006478747203579418,0
196,Anatole France,50.636003,3.009396,10,7,Lille,EN SERVICE,Lille,3749.0,0.06709619686800895,0
196,Anatole France,50.636003,3.009396,10,7,Lille,EN SERVICE,Lille,531.0,0.009503355704697987,0
197,Notebart,50.630678,3.013423,5,15,Lille,EN SERVICE,Lille,5075.0,0.09082774049217002,0
197,Notebart,50.630678,3.013423,5,15,Lille,EN SERVICE,Lille,875.0,0.015659955257270694,0
198,Loos Clemenceau,50.614392,3.010842,11,9,Loos,EN SERVICE,Lille,3594.0,0.06432214765100672,0
198,Loos Clemenceau,50.614392,3.010842,11,9,Loos,EN SERVICE,Lille,619.0,0.011078299776286353,0
199,Georges Potié,50.612899,3.003575,20,0,Loos,EN SERVICE,Lille,831.0,0.01487248322147651,0
199,Georges Potié,50.612899,3.003575,20,0,Loos,EN SERVICE,Lille,106.0,0.0018970917225950782,0
200,Mairie de Croix,50.679123,3.155906,8,16,Croix,EN SERVICE,Lille,5859.0,0.10485906040268457,1
200,Mairie de Croix,50.679123,3.155906,8,16,Croix,EN SERVICE,Lille,889.0,0.015910514541387026,1
201,Edhec,50.673699,3.163373,6,24,Croix,EN SERVICE,Lille,3782.0,0.06768680089485458,1
201,Edhec,50.673699,3.163373,6,24,Croix,EN SERVICE,Lille,1178.0,0.021082774049217,1
203,Victor Provo,50.68079,3.167454,5,11,Roubaix,EN SERVICE,Lille,1245.0,0.02228187919463087,1
203,Victor Provo,50.68079,3.167454,5,11,Roubaix,EN SERVICE,Lille,218.0,0.003901565995525727,1
204,Jean Moulin,50.684757,3.171974,5,10,Roubaix,EN SERVICE,Lille,426.0,0.007624161073825503,1
204,Jean Moulin,50.684757,3.171974,5,10,Roubaix,EN SERVICE,Lille,56.0,0.0010022371364653243,1
205,Condition Publique,50.691007,3.190299,11,7,Roubaix,EN SERVICE,Lille,931.0,0.01666219239373602,1
205,Condition Publique,50.691007,3.190299,11,7,Roubaix,EN SERVICE,Lille,204.0,0.003651006711409396,1
206,Alfred Mongy,50.688015,3.174815,9,7,Roubaix,EN SERVICE,Lille,748.0,0.013387024608501118,1
206,Alfred Mongy,50.688015,3.174815,9,7,Roubaix,EN SERVICE,Lille,131.0,0.0023445190156599553,1
207,Euroteleport,50.691323,3.17974,17,13,Roubaix,EN SERVICE,Lille,2595.0,0.04644295302013423,1
207,Euroteleport,50.691323,3.17974,17,13,Roubaix,EN SERVICE,Lille,546.0,0.009771812080536913,1
208,De Fourmies,50.67544,3.181998,3,9,Roubaix,EN SERVICE,Lille,529.0,0.009467561521252797,1
208,De Fourmies,50.67544,3.181998,3,9,Roubaix,EN SERVICE,Lille,96.0,0.0017181208053691276,1
209,Usine,50.674995,3.195737,11,9,Roubaix,EN SERVICE,Lille,402.0,0.0071946308724832216,1
209,Usine,50.674995,3.195737,11,9,Roubaix,EN SERVICE,Lille,50.0,0.0008948545861297539,1
210,Linne,50.676884,3.187817,4,2,Roubaix,EN SERVICE,Lille,340.0,0.006085011185682327,1
210,Linne,50.676884,3.187817,4,2,Roubaix,EN SERVICE,Lille,42.0,0.0007516778523489933,1
211,Gustave Delory,50.674164,3.174519,0,18,Roubaix,IN_MAINTENANCE,Lille,1710.0,0.030604026845637584,1
211,Gustave Delory,50.674164,3.174519,0,18,Roubaix,IN_MAINTENANCE,Lille,135.0,0.0024161073825503354,1
212,Danielle Lesaffre,50.682053,3.182205,4,6,Roubaix,EN SERVICE,Lille,376.0,0.006729306487695749,1
212,Danielle Lesaffre,50.682053,3.182205,4,6,Roubaix,EN SERVICE,Lille,86.0,0.0015391498881431767,1
213,Lannoy,50.68859,3.182028,10,8,Roubaix,EN SERVICE,Lille,815.0,0.01458612975391499,1
213,Lannoy,50.68859,3.182028,10,8,Roubaix,EN SERVICE,Lille,139.0,0.002487695749440716,1
214,Saint Jean-Baptiste,50.679472,3.179333,4,8,Roubaix,EN SERVICE,Lille,825.0,0.01476510067114094,1
214,Saint Jean-Baptiste,50.679472,3.179333,4,8,Roubaix,EN SERVICE,Lille,142.0,0.002541387024608501,1
216,Fraternite,50.681779,3.194129,7,9,Roubaix,EN SERVICE,Lille,575.0,0.01029082774049217,1
216,Fraternite,50.681779,3.194129,7,9,Roubaix,EN SERVICE,Lille,135.0,0.0024161073825503354,1
217,Hopital Victor Provo,50.67869,3.172558,3,13,Roubaix,EN SERVICE,Lille,1043.0,0.018666666666666668,1
217,Hopital Victor Provo,50.67869,3.172558,3,13,Roubaix,EN SERVICE,Lille,246.0,0.004402684563758389,1
219,Gare Jean Lebas,50.695563,3.164242,2,15,Roubaix,EN SERVICE,Lille,985.0,0.01762863534675615,1
219,Gare Jean Lebas,50.695563,3.164242,2,15,Roubaix,EN SERVICE,Lille,208.0,0.0037225950782997764,1
220,Musee Art et Industrie,50.693768,3.167666,4,10,Roubaix,EN SERVICE,Lille,792.0,0.014174496644295303,1
220,Musee Art et Industrie,50.693768,3.167666,4,10,Roubaix,EN SERVICE,Lille,137.0,0.002451901565995526,1
221,Roubaix Mairie,50.69184,3.173925,12,18,Roubaix,EN SERVICE,Lille,1475.0,0.026398210290827742,1
221,Roubaix Mairie,50.69184,3.173925,12,18,Roubaix,EN SERVICE,Lille,185.0,0.0033109619686800896,1
223,Place Trichon,50.690335,3.169008,5,7,Roubaix,EN SERVICE,Lille,322.0,0.005762863534675615,1
223,Place Trichon,50.690335,3.169008,5,7,Roubaix,EN SERVICE,Lille,86.0,0.0015391498881431767,1
224,Centre Nautique,50.691406,3.162704,0,10,Roubaix,IN_MAINTENANCE,Lille,343.0,0.006138702460850112,1
225,Epeule Montesquieu,50.683987,3.16327,9,7,Roubaix,EN SERVICE,Lille,2115.0,0.03785234899328859,1
225,Epeule Montesquieu,50.683987,3.16327,9,7,Roubaix,EN SERVICE,Lille,424.0,0.007588366890380313,1
226,Charles de Gaulle,50.68645,3.170006,5,11,Roubaix,EN SERVICE,Lille,1009.0,0.018058165548098436,1
226,Charles de Gaulle,50.68645,3.170006,5,11,Roubaix,EN SERVICE,Lille,187.0,0.0033467561521252796,1
227,Bvrd Armentieres,50.699436,3.159658,3,5,Roubaix,EN SERVICE,Lille,514.0,0.009199105145413871,1
227,Bvrd Armentieres,50.699436,3.159658,3,5,Roubaix,EN SERVICE,Lille,87.0,0.0015570469798657717,1
229,Nations Unies,50.692368,3.185092,6,12,Roubaix,EN SERVICE,Lille,599.0,0.010720357941834452,1
229,Nations Unies,50.692368,3.185092,6,12,Roubaix,EN SERVICE,Lille,88.0,0.001574944071588367,1
230,De la Vigne,50.70076,3.18407,8,3,Roubaix,EN SERVICE,Lille,322.0,0.005762863534675615,1
230,De la Vigne,50.70076,3.18407,8,3,Roubaix,EN SERVICE,Lille,39.0,0.000697986577181208,1
232,Fosse aux Chenes,50.699734,3.174347,8,6,Roubaix,EN SERVICE,Lille,669.0,0.011973154362416107,1
232,Fosse aux Chenes,50.699734,3.174347,8,6,Roubaix,EN SERVICE,Lille,120.0,0.002147651006711409,1
234,Alsace,50.7004,3.161378,8,8,Roubaix,EN SERVICE,Lille,360.0,0.006442953020134228,1
234,Alsace,50.7004,3.161378,8,8,Roubaix,EN SERVICE,Lille,72.0,0.0012885906040268457,1
236,Chaptal,50.694714,3.192643,7,5,Roubaix,EN SERVICE,Lille,492.0,0.008805369127516779,1
236,Chaptal,50.694714,3.192643,7,5,Roubaix,EN SERVICE,Lille,80.0,0.0014317673378076063,1
237,Rue des Anges,50.719878,3.156464,2,4,Tourcoing,EN SERVICE,Lille,83.0,0.0014854586129753914,1
237,Rue des Anges,50.719878,3.156464,2,4,Tourcoing,EN SERVICE,Lille,18.0,0.00032214765100671143,1
238,Theatre Tourcoing,50.720747,3.152787,4,5,Tourcoing,EN SERVICE,Lille,274.0,0.004903803131991052,1
238,Theatre Tourcoing,50.720747,3.152787,4,5,Tourcoing,EN SERVICE,Lille,83.0,0.0014854586129753914,1
239,Bvrd de l Egalite,50.730289,3.167723,3,11,Tourcoing,EN SERVICE,Lille,318.0,0.0056912751677852345,1
239,Bvrd de l Egalite,50.730289,3.167723,3,11,Tourcoing,EN SERVICE,Lille,69.0,0.0012348993288590604,1
240,Poste,50.71922,3.163396,2,4,Tourcoing,EN SERVICE,Lille,120.0,0.002147651006711409,1
240,Poste,50.71922,3.163396,2,4,Tourcoing,EN SERVICE,Lille,18.0,0.00032214765100671143,1
241,Le Corbusier,50.722343,3.170847,3,15,Tourcoing,EN SERVICE,Lille,152.0,0.002720357941834452,1
241,Le Corbusier,50.722343,3.170847,3,15,Tourcoing,EN SERVICE,Lille,33.0,0.0005906040268456376,1
242,Tourcoing gare,50.716907,3.167436,3,15,Tourcoing,EN SERVICE,Lille,681.0,0.012187919463087248,1
242,Tourcoing gare,50.716907,3.167436,3,15,Tourcoing,EN SERVICE,Lille,108.0,0.0019328859060402685,1
243,Victoire,50.718204,3.15749,6,6,Tourcoing,EN SERVICE,Lille,391.0,0.0069977628635346754,1
243,Victoire,50.718204,3.15749,6,6,Tourcoing,EN SERVICE,Lille,88.0,0.001574944071588367,1
244,F Roosevelt,50.727453,3.166828,4,8,Tourcoing,EN SERVICE,Lille,193.0,0.00345413870246085,1
244,F Roosevelt,50.727453,3.166828,4,8,Tourcoing,EN SERVICE,Lille,49.0,0.0008769574944071588,1
245,Jardin Botanique,50.724581,3.166122,5,3,Tourcoing,EN SERVICE,Lille,134.0,0.0023982102908277404,1
245,Jardin Botanique,50.724581,3.166122,5,3,Tourcoing,EN SERVICE,Lille,74.0,0.0013243847874720358,1
246,Cavell,50.72271,3.163794,2,4,Tourcoing,EN SERVICE,Lille,209.0,0.0037404921700223714,1
246,Cavell,50.72271,3.163794,2,4,Tourcoing,EN SERVICE,Lille,40.0,0.0007158836689038032,1
247,Rouget de l Isle,50.73418,3.168172,6,9,Tourcoing,EN SERVICE,Lille,127.0,0.002272930648769575,1
247,Rouget de l Isle,50.73418,3.168172,6,9,Tourcoing,EN SERVICE,Lille,31.0,0.0005548098434004474,1
248,Rue Saint Blaise,50.728798,3.158835,2,4,Tourcoing,EN SERVICE,Lille,103.0,0.0018434004474272932,1
248,Rue Saint Blaise,50.728798,3.158835,2,4,Tourcoing,EN SERVICE,Lille,22.0,0.00039373601789709174,1
249,Rue de Menin,50.728798,3.154051,3,9,Tourcoing,EN SERVICE,Lille,224.0,0.004008948545861297,1
249,Rue de Menin,50.728798,3.154051,3,9,Tourcoing,EN SERVICE,Lille,29.0,0.0005190156599552573,1
250,Tourcoing Mairie,50.72389,3.160344,6,16,Tourcoing,EN SERVICE,Lille,274.0,0.004903803131991052,1
250,Tourcoing Mairie,50.72389,3.160344,6,16,Tourcoing,EN SERVICE,Lille,56.0,0.0010022371364653243,1
251,Colbert,50.72551,3.156554,3,15,Tourcoing,EN SERVICE,Lille,288.0,0.005154362416107383,1
251,Colbert,50.72551,3.156554,3,15,Tourcoing,EN SERVICE,Lille,51.0,0.000912751677852349,1
252,Rue des Poutrains,50.72263,3.150377,2,14,Tourcoing,EN SERVICE,Lille,238.0,0.004259507829977628,1
252,Rue des Poutrains,50.72263,3.150377,2,14,Tourcoing,EN SERVICE,Lille,17.0,0.00030425055928411636,1
253,Avenue Millet,50.72498,3.150884,5,7,Tourcoing,EN SERVICE,Lille,224.0,0.004008948545861297,1
253,Avenue Millet,50.72498,3.150884,5,7,Tourcoing,EN SERVICE,Lille,31.0,0.0005548098434004474,1
254,Sebastopol,50.71732,3.162455,5,13,Tourcoing,EN SERVICE,Lille,257.0,0.0045995525727069355,1
254,Sebastopol,50.71732,3.162455,5,13,Tourcoing,EN SERVICE,Lille,80.0,0.0014317673378076063,1
255,Rue de Roubaix,50.7134,3.165011,2,10,Tourcoing,EN SERVICE,Lille,196.0,0.0035078299776286352,1
255,Rue de Roubaix,50.7134,3.165011,2,10,Tourcoing,EN SERVICE,Lille,42.0,0.0007516778523489933,1
256,Pont de Neuville,50.73682,3.171231,4,8,Tourcoing,EN SERVICE,Lille,126.0,0.0022550335570469798,1
256,Pont de Neuville,50.73682,3.171231,4,8,Tourcoing,EN SERVICE,Lille,45.0,0.0008053691275167785,1
257,Charles Wattinne,50.714035,3.156974,6,10,Tourcoing,EN SERVICE,Lille,848.0,0.015176733780760626,1
257,Charles Wattinne,50.714035,3.156974,6,10,Tourcoing,EN SERVICE,Lille,146.0,0.0026129753914988815,1
258,Carliers,50.710735,3.159881,2,10,Tourcoing,EN SERVICE,Lille,328.0,0.0058702460850111856,1
258,Carliers,50.710735,3.159881,2,10,Tourcoing,EN SERVICE,Lille,88.0,0.001574944071588367,1
259,Mercure,50.704693,3.160515,1,17,Tourcoing,EN SERVICE,Lille,439.0,0.00785682326621924,1
259,Mercure,50.704693,3.160515,1,17,Tourcoing,EN SERVICE,Lille,56.0,0.0010022371364653243,1
260,Place Roussel,50.721308,3.158104,1,19,Tourcoing,EN SERVICE,Lille,637.0,0.011400447427293065,1
260,Place Roussel,50.721308,3.158104,1,19,Tourcoing,EN SERVICE,Lille,125.0,0.0022371364653243847,1
301,Saint Calixte,50.65281,3.02604,6,14,Lambersart,EN SERVICE,Lille,4038.0,0.07226845637583892,0
301,Saint Calixte,50.65281,3.02604,6,14,Lambersart,EN SERVICE,Lille,733.0,0.013118568232662192,0
302,Faches Thumesnil Mairie,50.603145,3.069127,2,18,Faches-Thumesnil,EN SERVICE,Lille,2138.0,0.038263982102908274,0
302,Faches Thumesnil Mairie,50.603145,3.069127,2,18,Faches-Thumesnil,EN SERVICE,Lille,295.0,0.005279642058165548,0
303,Résistance,50.60709,3.06558,8,12,Faches-Thumesnil,EN SERVICE,Lille,3047.0,0.054532438478747204,0
303,Résistance,50.60709,3.06558,8,12,Faches-Thumesnil,EN SERVICE,Lille,449.0,0.00803579418344519,0
304,Le Sart,50.66351,3.138682,6,14,Villeneuve-d'Ascq,EN SERVICE,Lille,2162.0,0.03869351230425056,1
304,Le Sart,50.66351,3.138682,6,14,Villeneuve-d'Ascq,EN SERVICE,Lille,392.0,0.0070156599552572705,1
305,La Maillerie,50.669719,3.143504,8,12,Villeneuve-d'Ascq,EN SERVICE,Lille,1120.0,0.020044742729306488,1
305,La Maillerie,50.669719,3.143504,8,12,Villeneuve-d'Ascq,EN SERVICE,Lille,250.0,0.0044742729306487695,1
306,Chatellenie,50.635929,3.135558,19,1,Villeneuve-d'Ascq,EN SERVICE,Lille,1497.0,0.02679194630872483,0
306,Chatellenie,50.635929,3.135558,19,1,Villeneuve-d'Ascq,EN SERVICE,Lille,268.0,0.004796420581655481,0
307,4 vents,50.612389,3.122953,8,12,Lezennes,EN SERVICE,Lille,1827.0,0.03269798657718121,0
307,4 vents,50.612389,3.122953,8,12,Lezennes,EN SERVICE,Lille,335.0,0.005995525727069352,0
308,Sadi carnot,50.611307,2.994654,7,13,Haubourdin,EN SERVICE,Lille,717.0,0.012832214765100672,0
308,Sadi carnot,50.611307,2.994654,7,13,Haubourdin,EN SERVICE,Lille,59.0,0.0010559284116331096,0
309,Haubourdin Mairie,50.610949,2.983879,12,12,Haubourdin,EN SERVICE,Lille,980.0,0.017539149888143177,0
309,Haubourdin Mairie,50.610949,2.983879,12,12,Haubourdin,EN SERVICE,Lille,119.0,0.002129753914988814,0
310,Marquette Mairie,50.676607,3.065308,9,11,Marquette-lez-Lille,EN SERVICE,Lille,1772.0,0.03171364653243848,0
310,Marquette Mairie,50.676607,3.065308,9,11,Marquette-lez-Lille,EN SERVICE,Lille,233.0,0.004170022371364653,0
311,Grands Moulins de Paris,50.671436,3.055025,13,7,Marquette-lez-Lille,EN SERVICE,Lille,2162.0,0.03869351230425056,0
311,Grands Moulins de Paris,50.671436,3.055025,13,7,Marquette-lez-Lille,EN SERVICE,Lille,323.0,0.0057807606263982104,0
312,Saint Roch,50.672503,3.069332,7,13,Marquette-lez-Lille,EN SERVICE,Lille,990.0,0.017718120805369126,0
